Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
4,"(163,884)",6,"(217,982)",111.89281,null,null,null
5,"(215,1001)",6,"(217,982)",19.10497,D,"(161,1016)",56.04463
5,"(215,1001)",7,"(219,1086)",85.09407,D,"(161,1016)",56.04463
9,"(431,1010)",10,"(445,942)",69.42622,H,"(360,964)",84.59905
9,"(431,1010)",13,"(531,1059)",111.35978,H,"(360,964)",84.59905
10,"(445,942)",11,"(499,919)",58.69412,L,"(430,943)",15.03330
11,"(499,919)",14,"(548,938)",52.55473,null,null,null
11,"(499,919)",12,"(530,829)",95.18929,null,null,null
12,"(530,829)",15,"(603,838)",73.55270,M,"(494,752)",85.00000
14,"(548,938)",16,"(604,883)",78.49204,null,null,null
15,"(603,838)",16,"(604,883)",45.01111,null,null,null
15,"(603,838)",18,"(676,776)",95.77578,null,null,null
1,"(36,127)",null,null,null,A,"(1,62)",73.82412
2,"(41,779)",null,null,null,C,"(37,780)",4.12311
7,"(219,1086)",null,null,null,E,"(161,1126)",70.45566
8,"(328,261)",null,null,null,G,"(258,313)",87.20092
17,"(660,1096)",null,null,null,Q,"(667,1075)",22.13594
18,"(676,776)",null,null,null,N,"(575,479)",313.70368
19,"(799,704)",null,null,null,S,"(724,442)",272.52339
20,"(850,65)",null,null,null,O,"(615,79)",235.41665
